N,Time,X_pos,Y_pos,Value
1275,16:44,-17.0,0.66,0.04624718
1276,16:47,-17.0,0.67,0.05090402
1277,16:49,-17.0,0.68,0.0522506
1278,16:51,-17.0,0.6875,0.06479468000000001
1279,16:54,-17.0,0.6975,0.0650974
1280,16:57,-17.0,0.7075,0.07035558
1281,16:59,-17.0,0.72,0.07619326
1282,17:02,-17.0,0.73,0.08229407999999999
1283,17:05,-17.0,0.74,0.08244408
1284,17:07,-17.0,0.75,0.08917082
1285,17:10,-17.0,0.7575,0.09305404
1286,17:12,-17.0,0.7675,0.09381822
1287,17:15,-17.0,0.7775,0.0951718
1288,17:17,-17.0,0.79,0.09880918
1289,17:20,-17.0,0.8,0.10212840000000001
1290,17:22,-17.0,0.81,0.10160236
1291,17:25,-17.0,0.8175,0.1047514
1292,17:27,-17.0,0.8275,0.1070346
1293,17:30,-17.0,0.8375,0.1056748
1294,17:33,-17.0,0.85,0.108638
1295,17:35,-17.0,0.86,0.10707660000000001
1296,17:38,-17.0,0.87,0.107699
1297,17:41,-17.0,0.8775,0.10876820000000001
1298,17:44,-17.0,0.8875,0.1075468
1299,17:46,-17.0,0.8975,0.1083976
1300,17:49,-17.0,0.91,0.1062634
1301,17:51,-17.0,0.92,0.1101522
1302,17:54,-17.0,0.93,0.1065776
1303,17:57,-17.0,0.9375,0.1087504
1304,17:59,-17.0,0.9475,0.1082444
1305,18:02,-17.0,0.9575,0.1075776
1306,18:04,-17.0,0.97,0.10857760000000001
1307,18:07,-17.0,0.98,0.1096808
1308,18:09,-17.0,0.99,0.1080132
1309,18:11,-17.0,1.0,0.1101596
1310,18:14,-17.0,1.0075,0.10914499999999999
1311,18:17,-17.0,1.0175,0.1097464
1312,18:20,-17.0,1.0275,0.1112014
1313,18:22,-17.0,1.0375,0.11158699999999999
1314,18:24,-17.0,1.0475,0.1103712
1315,18:27,-17.0,1.0575,0.1113566
1316,18:30,-17.0,1.07,0.1094882
1317,18:32,-17.0,1.08,0.1081592
1318,18:46,-18.0,0.28,0.021666
1319,18:49,-18.0,0.2875,0.0171335
1320,18:52,-18.0,0.3,0.01785472
1321,18:54,-18.0,0.31,0.01514444
1322,18:57,-18.0,0.3175,0.01570974
1323,18:59,-18.0,0.33,0.01531702
1324,19:02,-18.0,0.34,0.01308254
1325,19:04,-18.0,0.3475,0.0176424
1326,19:06,-18.0,0.36,0.01136248
1327,19:09,-18.0,0.37,0.01325146
1328,19:12,-18.0,0.3775,0.015375759999999999
1329,19:14,-18.0,0.3875,0.01183244
1330,19:17,-18.0,0.4,0.013476740000000001
1331,19:19,-18.0,0.4075,0.01339432
1332,19:22,-18.0,0.4175,0.01400916
1333,19:25,-18.0,0.43,0.01379644
1334,19:27,-18.0,0.4375,0.013077459999999999
1335,19:30,-18.0,0.4475,0.01572668
1336,19:32,-18.0,0.46,0.0147695
1337,19:35,-18.0,0.4675,0.0160457
1338,19:37,-18.0,0.4775,0.0135393
1339,19:39,-18.0,0.49,0.01505656
1340,19:42,-18.0,0.5,0.01441162
1341,19:45,-18.0,0.5075,0.015553220000000001
1342,19:47,-18.0,0.5175,0.01614288
1343,19:50,-18.0,0.5275,0.016766879999999998
1344,19:53,-18.0,0.54,0.01920308
1345,19:55,-18.0,0.55,0.01735582
1346,19:57,-18.0,0.56,0.021757079999999998
1347,20:00,-18.0,0.5675,0.02198412
1348,20:03,-18.0,0.5775,0.02327388
1349,20:05,-18.0,0.5875,0.02795792
1350,20:07,-18.0,0.6,0.02831138
1351,20:10,-18.0,0.61,0.0325313
1352,20:12,-18.0,0.62,0.03437074
1353,20:15,-18.0,0.6275,0.03912818
1354,20:17,-18.0,0.6375,0.039765140000000004
1355,20:20,-18.0,0.6475,0.04830374
1356,20:22,-18.0,0.66,0.050139340000000004
1357,20:25,-18.0,0.67,0.05823526
1358,20:27,-18.0,0.68,0.0579756
1359,20:30,-18.0,0.6875,0.06499368
1360,20:32,-18.0,0.6975,0.06985144
1361,20:35,-18.0,0.7075,0.07316156
1362,20:37,-18.0,0.72,0.0813221
1363,20:40,-18.0,0.73,0.08396214
1364,20:42,-18.0,0.74,0.08785814
1365,20:45,-18.0,0.75,0.09095888
1366,20:48,-18.0,0.7575,0.09537314000000001
1367,20:50,-18.0,0.7675,0.09691326
1368,20:53,-18.0,0.7775,0.09939958
1369,20:55,-18.0,0.79,0.1038522
1370,20:57,-18.0,0.8,0.10211452
1371,21:00,-18.0,0.81,0.10652
1372,21:02,-18.0,0.8175,0.1075768
1373,21:05,-18.0,0.8275,0.1049682
1374,21:07,-18.0,0.8375,0.108205
1375,21:10,-18.0,0.85,0.1094426
1376,21:12,-18.0,0.86,0.109142
1377,21:14,-18.0,0.87,0.1081878
1378,21:17,-18.0,0.8775,0.1070034
1379,21:19,-18.0,0.8875,0.11114600000000001
1380,21:22,-18.0,0.8975,0.1097398
1381,21:24,-18.0,0.91,0.10943699999999999
1382,21:26,-18.0,0.92,0.108478
1383,21:29,-18.0,0.93,0.107531
1384,21:31,-18.0,0.9375,0.1089478
1385,21:34,-18.0,0.9475,0.10980340000000001
1386,21:36,-18.0,0.9575,0.10535939999999999
1387,21:39,-18.0,0.97,0.1111014
1388,21:41,-18.0,0.98,0.1113164
1389,21:44,-18.0,0.99,0.1071186
1390,21:46,-18.0,1.0,0.1087188
1391,21:49,-18.0,1.0075,0.1108956
1392,21:51,-18.0,1.0175,0.1072954
1393,21:54,-18.0,1.0275,0.110933
1394,21:56,-18.0,1.0375,0.1105544
1395,21:59,-18.0,1.0475,0.109516
1396,22:01,-18.0,1.0575,0.1091984
1397,22:04,-18.0,1.07,0.1096082
1398,22:06,-18.0,1.08,0.1104016
1399,22:20,-19.0,0.27,0.02068952
1400,22:23,-19.0,0.28,0.01939822
1401,22:25,-19.0,0.2875,0.01720074
1402,22:28,-19.0,0.3,0.01665054
1403,22:30,-19.0,0.31,0.01429478
1404,22:32,-19.0,0.3175,0.0145066
1405,22:35,-19.0,0.33,0.01279568
1406,22:38,-19.0,0.34,0.014741540000000001
1407,22:40,-19.0,0.3475,0.01217432
1408,22:42,-19.0,0.36,0.015442560000000001
1409,22:45,-19.0,0.37,0.01582168
1410,22:47,-19.0,0.3775,0.01744004
1411,22:50,-19.0,0.3875,0.0159788
1412,22:52,-19.0,0.4,0.01631728
1413,22:54,-19.0,0.4075,0.01842668
1414,22:57,-19.0,0.4175,0.01472476
1415,22:59,-19.0,0.43,0.01629108
1416,23:01,-19.0,0.4375,0.0142646
1417,23:03,-19.0,0.4475,0.01645208
1418,23:06,-19.0,0.46,0.013963380000000001
1419,23:08,-19.0,0.4675,0.0126706
1420,23:10,-19.0,0.4775,0.01741554
1421,23:13,-19.0,0.49,0.0178942
1422,23:15,-19.0,0.5,0.02080038
1423,23:17,-19.0,0.5075,0.01864258
1424,23:20,-19.0,0.5175,0.0186475
1425,23:22,-19.0,0.5275,0.02107964
1426,23:24,-19.0,0.54,0.02058808
1427,23:27,-19.0,0.55,0.022895640000000002
1428,23:29,-19.0,0.56,0.02178132
1429,23:31,-19.0,0.5675,0.02568532
1430,23:34,-19.0,0.5775,0.02881346
1431,23:36,-19.0,0.5875,0.02927588
1432,23:38,-19.0,0.6,0.03538902
1433,23:41,-19.0,0.61,0.03559564
1434,23:43,-19.0,0.62,0.03516946
1435,23:45,-19.0,0.6275,0.04463904
1436,23:48,-19.0,0.6375,0.04715316
1437,23:50,-19.0,0.6475,0.04755954
1438,23:53,-19.0,0.66,0.05394416
1439,23:55,-19.0,0.67,0.059194079999999996
1440,23:58,-19.0,0.68,0.06477204
1441,24:00,-19.0,0.6875,0.06644828
1442,24:03,-19.0,0.6975,0.0727754
1443,24:05,-19.0,0.7075,0.07857938
1444,24:07,-19.0,0.72,0.0796979
1445,24:10,-19.0,0.73,0.0869017
1446,24:12,-19.0,0.74,0.08838978
1447,24:15,-19.0,0.75,0.0945748
1448,24:17,-19.0,0.7575,0.09454504
1449,24:20,-19.0,0.7675,0.09516022
1450,24:22,-19.0,0.7775,0.09945368
1451,24:24,-19.0,0.79,0.1022628
1452,24:27,-19.0,0.8,0.1046878
1453,24:29,-19.0,0.81,0.1063104
1454,24:32,-19.0,0.8175,0.1049668
1455,24:34,-19.0,0.8275,0.1076008
1456,24:37,-19.0,0.8375,0.1070142
1457,24:39,-19.0,0.85,0.1092094
1458,24:42,-19.0,0.86,0.1065396
1459,24:44,-19.0,0.87,0.1100778
1460,24:47,-19.0,0.8775,0.1076396
1461,24:49,-19.0,0.8875,0.1111848
1462,24:51,-19.0,0.8975,0.1082966
1463,24:54,-19.0,0.91,0.1078508
1464,24:56,-19.0,0.92,0.10744340000000001
1465,24:58,-19.0,0.93,0.1071806
1466,25:01,-19.0,0.9375,0.1066936
1467,25:03,-19.0,0.9475,0.1075888
1468,25:05,-19.0,0.9575,0.1094616
1469,25:08,-19.0,0.97,0.1106146
1470,25:10,-19.0,0.98,0.111066
1471,25:12,-19.0,0.99,0.1050736
1472,25:14,-19.0,1.0,0.110023
1473,25:17,-19.0,1.0075,0.108267
1474,25:19,-19.0,1.0175,0.1070034
1475,25:22,-19.0,1.0275,0.10919340000000001
1476,25:24,-19.0,1.0375,0.1085218
1477,25:27,-19.0,1.0475,0.1082042
1478,25:30,-19.0,1.0575,0.1046778
1479,25:33,-19.0,1.07,0.1093134
1480,25:35,-19.0,1.08,0.1047546
1481,25:49,-20.0,0.2575,0.0183225
1482,25:52,-20.0,0.27,0.0161962
1483,25:54,-20.0,0.28,0.01462184
1484,25:56,-20.0,0.2875,0.01259866
1485,25:58,-20.0,0.3,0.0146965
1486,26:01,-20.0,0.31,0.01290634
1487,26:03,-20.0,0.3175,0.01242786
1488,26:05,-20.0,0.33,0.009424906
1489,26:08,-20.0,0.34,0.009442984
1490,26:10,-20.0,0.3475,0.008893628
1491,26:12,-20.0,0.36,0.007945802
1492,26:15,-20.0,0.37,0.008180494
1493,26:17,-20.0,0.3775,0.011652880000000001
1494,26:19,-20.0,0.3875,0.010427976
1495,26:22,-20.0,0.4,0.00706957
1496,26:25,-20.0,0.4075,0.01408126
1497,26:28,-20.0,0.4175,0.01572982
1498,26:30,-20.0,0.43,0.01238834
1499,26:33,-20.0,0.4375,0.01301426
1500,26:35,-20.0,0.4475,0.01245598
1501,26:38,-20.0,0.46,0.01265556
1502,26:40,-20.0,0.4675,0.00876112
1503,26:43,-20.0,0.4775,0.009912396
1504,26:46,-20.0,0.49,0.01254906
1505,26:48,-20.0,0.5,0.01581638
1506,26:51,-20.0,0.5075,0.011979014
1507,26:54,-20.0,0.5175,0.011654718
1508,26:56,-20.0,0.5275,0.01412128
1509,26:59,-20.0,0.54,0.01488574
1510,27:02,-20.0,0.55,0.019777199999999998
1511,27:05,-20.0,0.56,0.01929214
1512,27:07,-20.0,0.5675,0.0235806
1513,27:10,-20.0,0.5775,0.02429974
1514,27:12,-20.0,0.5875,0.02339292
1515,27:15,-20.0,0.6,0.031147079999999997
1516,27:18,-20.0,0.61,0.03467378
1517,27:20,-20.0,0.62,0.03324882
1518,27:23,-20.0,0.6275,0.04106914
1519,27:26,-20.0,0.6375,0.04584208
1520,27:29,-20.0,0.6475,0.045799559999999996
1521,27:31,-20.0,0.66,0.05502766
1522,27:34,-20.0,0.67,0.05965758
1523,27:37,-20.0,0.68,0.0645809
1524,27:39,-20.0,0.6875,0.0686645
1525,27:42,-20.0,0.6975,0.0711755
1526,27:45,-20.0,0.7075,0.07702842
1527,27:48,-20.0,0.72,0.07692058
1528,27:51,-20.0,0.73,0.08104324
1529,27:53,-20.0,0.74,0.08331314
1530,27:56,-20.0,0.75,0.0890558
1531,27:59,-20.0,0.7575,0.08804326
1532,28:01,-20.0,0.7675,0.09584124
1533,28:04,-20.0,0.7775,0.09635512
1534,28:07,-20.0,0.79,0.1005345
1535,28:09,-20.0,0.8,0.10053478
1536,28:12,-20.0,0.81,0.1051424
1537,28:15,-20.0,0.8175,0.1041622
1538,28:17,-20.0,0.8275,0.10359739999999999
1539,28:20,-20.0,0.8375,0.0980539
1540,28:23,-20.0,0.85,0.1046734
1541,28:26,-20.0,0.86,0.1042316
1542,28:29,-20.0,0.87,0.1027158
1543,28:31,-20.0,0.8775,0.105269
1544,28:34,-20.0,0.8875,0.10128096
1545,28:37,-20.0,0.8975,0.1038422
1546,28:40,-20.0,0.91,0.1033932
1547,28:43,-20.0,0.92,0.1049136
1548,28:46,-20.0,0.93,0.1031378
1549,28:48,-20.0,0.9375,0.10349572
1550,28:51,-20.0,0.9475,0.1020746
1551,28:54,-20.0,0.9575,0.1034718
1552,28:57,-20.0,0.97,0.1056976
1553,28:59,-20.0,0.98,0.1030432
1554,29:02,-20.0,0.99,0.10120452
1555,29:04,-20.0,1.0,0.1051522
1556,29:07,-20.0,1.0075,0.1035812
1557,29:10,-20.0,1.0175,0.10172046
1558,29:12,-20.0,1.0275,0.1081282
1559,29:15,-20.0,1.0375,0.1042506
1560,29:17,-20.0,1.0475,0.104217
1561,29:20,-20.0,1.0575,0.1094822
1562,29:22,-20.0,1.07,0.1053068
1563,29:36,-21.0,0.25,0.0116321
1564,29:39,-21.0,0.2575,0.014824500000000001
1565,29:42,-21.0,0.27,0.01230232
1566,29:45,-21.0,0.28,0.01380536
1567,29:47,-21.0,0.2875,0.009698806
1568,29:50,-21.0,0.3,0.009687782
1569,29:53,-21.0,0.31,0.005896168
1570,29:55,-21.0,0.3175,0.010125418
1571,29:58,-21.0,0.33,0.01150926
1572,30:00,-21.0,0.34,0.007948508
1573,30:03,-21.0,0.3475,0.010208882
1574,30:06,-21.0,0.36,0.011742582
1575,30:08,-21.0,0.37,0.008840526
1576,30:11,-21.0,0.3775,0.01084416
1577,30:14,-21.0,0.3875,0.010034948
1578,30:16,-21.0,0.4,0.010412378
1579,30:19,-21.0,0.4075,0.010916922
1580,30:22,-21.0,0.4175,0.011118198
1581,30:24,-21.0,0.43,0.01273468
1582,30:27,-21.0,0.4375,0.0109122
1583,30:29,-21.0,0.4475,0.01114342
1584,30:32,-21.0,0.46,0.01133756
1585,30:34,-21.0,0.4675,0.01291434
1586,30:37,-21.0,0.4775,0.01239352
1587,30:40,-21.0,0.49,0.0170667
1588,30:42,-21.0,0.5,0.01500794
1589,30:45,-21.0,0.5075,0.01665412
1590,30:47,-21.0,0.5175,0.0188953
1591,30:50,-21.0,0.5275,0.01674418
1592,30:52,-21.0,0.54,0.0195076
1593,30:55,-21.0,0.55,0.02115712
1594,30:57,-21.0,0.56,0.0252204
1595,30:59,-21.0,0.5675,0.02588938
1596,31:02,-21.0,0.5775,0.02760526
1597,31:04,-21.0,0.5875,0.02995082
1598,31:06,-21.0,0.6,0.0349711
1599,31:08,-21.0,0.61,0.0374715
1600,31:11,-21.0,0.62,0.0416279
1601,31:13,-21.0,0.6275,0.04609324
1602,31:15,-21.0,0.6375,0.05009254
1603,31:18,-21.0,0.6475,0.05457432
1604,31:20,-21.0,0.66,0.05551658
1605,31:22,-21.0,0.67,0.060513279999999996
1606,31:25,-21.0,0.68,0.06795642
1607,31:28,-21.0,0.6875,0.06986234
1608,31:30,-21.0,0.6975,0.0713354
1609,31:33,-21.0,0.7075,0.08000066
1610,31:35,-21.0,0.72,0.0785666
1611,31:38,-21.0,0.73,0.08352038
1612,31:40,-21.0,0.74,0.09223824
1613,31:43,-21.0,0.75,0.09573156000000001
1614,31:46,-21.0,0.7575,0.0947748
1615,31:48,-21.0,0.7675,0.09420762
1616,31:51,-21.0,0.7775,0.09922496
1617,31:53,-21.0,0.79,0.09872626000000001
1618,31:56,-21.0,0.8,0.1030112
1619,31:58,-21.0,0.81,0.1043766
1620,32:01,-21.0,0.8175,0.10154636
1621,32:04,-21.0,0.8275,0.10485839999999999
1622,32:06,-21.0,0.8375,0.1018612
1623,32:09,-21.0,0.85,0.10476060000000001
1624,32:12,-21.0,0.86,0.1064076
1625,32:14,-21.0,0.87,0.10460559999999999
1626,32:17,-21.0,0.8775,0.10408719999999999
1627,32:19,-21.0,0.8875,0.1057332
1628,32:22,-21.0,0.8975,0.1096114
1629,32:25,-21.0,0.91,0.10651340000000001
1630,32:28,-21.0,0.92,0.1069368
1631,32:30,-21.0,0.93,0.1044886
1632,32:33,-21.0,0.9375,0.1023778
1633,32:35,-21.0,0.9475,0.1047878
1634,32:38,-21.0,0.9575,0.1083108
1635,32:41,-21.0,0.97,0.10782459999999999
1636,32:43,-21.0,0.98,0.1090812
1637,32:46,-21.0,0.99,0.105324
1638,32:48,-21.0,1.0,0.1059794
1639,32:51,-21.0,1.0075,0.1067858
1640,32:53,-21.0,1.0175,0.106977
1641,32:56,-21.0,1.0275,0.104901
1642,32:59,-21.0,1.0375,0.1079058
1643,33:01,-21.0,1.0475,0.10607319999999999
1644,33:04,-21.0,1.0575,0.1064726
1645,33:06,-21.0,1.07,0.10614900000000001
1646,33:20,-22.0,0.23,0.01525086
1647,33:23,-22.0,0.2375,0.014147124
1648,33:25,-22.0,0.25,0.016822900000000002
1649,33:28,-22.0,0.2575,0.0128961
1650,33:31,-22.0,0.27,0.01163442
1651,33:34,-22.0,0.28,0.01297568
1652,33:36,-22.0,0.2875,0.01314294
1653,33:39,-22.0,0.3,0.01296074
1654,33:42,-22.0,0.31,0.01204536
1655,33:45,-22.0,0.3175,0.01151308
1656,33:48,-22.0,0.33,0.012758519999999999
1657,33:50,-22.0,0.34,0.01631626
1658,33:53,-22.0,0.3475,0.01563662
1659,33:55,-22.0,0.36,0.01215184
1660,33:58,-22.0,0.37,0.01350906
1661,34:00,-22.0,0.3775,0.01250986
1662,34:04,-22.0,0.3875,0.01243094
1663,34:06,-22.0,0.4,0.01633328
1664,34:09,-22.0,0.4075,0.0134188
1665,34:12,-22.0,0.4175,0.012833102
1666,34:14,-22.0,0.43,0.01726756
1667,34:17,-22.0,0.4375,0.01545822
1668,34:19,-22.0,0.4475,0.0136048
1669,34:22,-22.0,0.46,0.01619656
1670,34:25,-22.0,0.4675,0.01432572
1671,34:27,-22.0,0.4775,0.01679614
1672,34:30,-22.0,0.49,0.01675548
1673,34:32,-22.0,0.5,0.019844419999999998
1674,34:35,-22.0,0.5075,0.01911934
1675,34:37,-22.0,0.5175,0.01963304
1676,34:40,-22.0,0.5275,0.0243863
1677,34:43,-22.0,0.54,0.02501766
1678,34:46,-22.0,0.55,0.02818814
1679,34:49,-22.0,0.56,0.02909606
1680,34:51,-22.0,0.5675,0.03137794
1681,34:54,-22.0,0.5775,0.03318352
1682,34:57,-22.0,0.5875,0.0371389
1683,34:59,-22.0,0.6,0.03962526
1684,35:02,-22.0,0.61,0.04161034
1685,35:05,-22.0,0.62,0.04539316
1686,35:07,-22.0,0.6275,0.05062168
1687,35:10,-22.0,0.6375,0.05527314
1688,35:13,-22.0,0.6475,0.05996062
1689,35:16,-22.0,0.66,0.06483130000000001
1690,35:19,-22.0,0.67,0.06870788
1691,35:22,-22.0,0.68,0.07232434
1692,35:25,-22.0,0.6875,0.07488382
1693,35:27,-22.0,0.6975,0.08090118
1694,35:30,-22.0,0.7075,0.08206072
1695,35:33,-22.0,0.72,0.08526402
1696,35:35,-22.0,0.73,0.08919162
1697,35:38,-22.0,0.74,0.0943655
1698,35:40,-22.0,0.75,0.09442586
1699,35:43,-22.0,0.7575,0.09757378
1700,35:46,-22.0,0.7675,0.09892312
1701,35:48,-22.0,0.7775,0.10264
1702,35:51,-22.0,0.79,0.104085
1703,35:53,-22.0,0.8,0.10035704
1704,35:55,-22.0,0.81,0.1043242
1705,35:57,-22.0,0.8175,0.1080768
1706,36:00,-22.0,0.8275,0.107835
1707,36:02,-22.0,0.8375,0.1061618
1708,36:04,-22.0,0.85,0.1082342
1709,36:07,-22.0,0.86,0.106522
1710,36:09,-22.0,0.87,0.1097064
1711,36:11,-22.0,0.8775,0.1075832
1712,36:14,-22.0,0.8875,0.1088848
1713,36:16,-22.0,0.8975,0.1083166
1714,36:19,-22.0,0.91,0.111906
1715,36:21,-22.0,0.92,0.1067322
1716,36:24,-22.0,0.93,0.1111692
1717,36:27,-22.0,0.9375,0.111388
1718,36:29,-22.0,0.9475,0.109022
1719,36:32,-22.0,0.9575,0.1086086
1720,36:34,-22.0,0.97,0.110517
1721,36:37,-22.0,0.98,0.109755
1722,36:40,-22.0,0.99,0.1102418
1723,36:43,-22.0,1.0,0.1071648
1724,36:45,-22.0,1.0075,0.1095544
1725,36:48,-22.0,1.0175,0.1063154
1726,36:51,-22.0,1.0275,0.1085716
1727,36:53,-22.0,1.0375,0.111921
1728,36:56,-22.0,1.0475,0.1109844
1729,36:59,-22.0,1.0575,0.1086914
1730,37:01,-22.0,1.07,0.1096876
1731,37:15,-23.0,0.2175,0.01983816
1732,37:18,-23.0,0.23,0.015742120000000002
1733,37:21,-23.0,0.2375,0.01654872
1734,37:24,-23.0,0.25,0.01528576
1735,37:27,-23.0,0.2575,0.013595008
1736,37:30,-23.0,0.27,0.01275632
1737,37:32,-23.0,0.28,0.01643452
1738,37:35,-23.0,0.2875,0.01462034
1739,37:38,-23.0,0.3,0.0131546
1740,37:40,-23.0,0.31,0.01536564
1741,37:43,-23.0,0.3175,0.009574558
1742,37:47,-23.0,0.33,0.016562900000000002
1743,37:49,-23.0,0.34,0.01381646
1744,37:52,-23.0,0.3475,0.01313204
1745,37:55,-23.0,0.36,0.01608044
1746,37:57,-23.0,0.37,0.01276906
1747,38:00,-23.0,0.3775,0.014729579999999999
1748,38:03,-23.0,0.3875,0.011419636
1749,38:06,-23.0,0.4,0.01542248
1750,38:08,-23.0,0.4075,0.01467822
1751,38:11,-23.0,0.4175,0.014753
1752,38:13,-23.0,0.43,0.0169943
1753,38:16,-23.0,0.4375,0.01514302
1754,38:19,-23.0,0.4475,0.017482980000000002
1755,38:21,-23.0,0.46,0.01576898
1756,38:24,-23.0,0.4675,0.01962746
1757,38:26,-23.0,0.4775,0.01916976
1758,38:29,-23.0,0.49,0.01769002
1759,38:32,-23.0,0.5,0.02071588
1760,38:34,-23.0,0.5075,0.0212434
1761,38:37,-23.0,0.5175,0.02097576
1762,38:40,-23.0,0.5275,0.025801499999999998
1763,38:42,-23.0,0.54,0.02834516
1764,38:45,-23.0,0.55,0.02709966
1765,38:47,-23.0,0.56,0.02935186
1766,38:50,-23.0,0.5675,0.03249634
1767,38:52,-23.0,0.5775,0.03680654
1768,38:55,-23.0,0.5875,0.03921922
1769,38:57,-23.0,0.6,0.04350962
1770,39:00,-23.0,0.61,0.0479042
1771,39:02,-23.0,0.62,0.05003884
1772,39:05,-23.0,0.6275,0.05402744
1773,39:08,-23.0,0.6375,0.05564006
1774,39:10,-23.0,0.6475,0.06395706
1775,39:13,-23.0,0.66,0.06595006
1776,39:15,-23.0,0.67,0.06926244
1777,39:18,-23.0,0.68,0.07515426
1778,39:21,-23.0,0.6875,0.07779242
1779,39:23,-23.0,0.6975,0.07912998
1780,39:26,-23.0,0.7075,0.08579818
1781,39:29,-23.0,0.72,0.08869298
1782,39:32,-23.0,0.73,0.09299566000000001
1783,39:34,-23.0,0.74,0.0942534
1784,39:36,-23.0,0.75,0.09785608
1785,39:39,-23.0,0.7575,0.09723144
1786,39:41,-23.0,0.7675,0.10041674
1787,39:44,-23.0,0.7775,0.10081584
1788,39:46,-23.0,0.79,0.10400960000000001
1789,39:49,-23.0,0.8,0.1046902
1790,39:51,-23.0,0.81,0.1067022
1791,39:54,-23.0,0.8175,0.1080556
1792,39:56,-23.0,0.8275,0.10900599999999999
1793,39:59,-23.0,0.8375,0.1067368
1794,40:01,-23.0,0.85,0.108444
1795,40:04,-23.0,0.86,0.1086446
1796,40:06,-23.0,0.87,0.1099014
1797,40:09,-23.0,0.8775,0.1106606
1798,40:11,-23.0,0.8875,0.1101408
1799,40:14,-23.0,0.8975,0.1081344
1800,40:16,-23.0,0.91,0.109126
1801,40:19,-23.0,0.92,0.111957
1802,40:21,-23.0,0.93,0.1102848
1803,40:24,-23.0,0.9375,0.10946600000000001
1804,40:27,-23.0,0.9475,0.113119
1805,40:29,-23.0,0.9575,0.1105578
1806,40:32,-23.0,0.97,0.1089794
1807,40:34,-23.0,0.98,0.1095814
1808,40:37,-23.0,0.99,0.1102732
1809,40:40,-23.0,1.0,0.1095546
1810,40:42,-23.0,1.0075,0.1146944
1811,40:44,-23.0,1.0175,0.1092702
1812,40:47,-23.0,1.0275,0.1130074
1813,40:49,-23.0,1.0375,0.1073966
1814,40:52,-23.0,1.0475,0.1079092
1815,40:54,-23.0,1.0575,0.1128364
1816,40:57,-23.0,1.07,0.1108336
1817,41:10,-24.0,0.2,0.02076374
1818,41:13,-24.0,0.2075,0.01640304
1819,41:15,-24.0,0.2175,0.01814036
1820,41:18,-24.0,0.23,0.01861826
1821,41:21,-24.0,0.2375,0.014992740000000001
1822,41:23,-24.0,0.25,0.01651258
1823,41:26,-24.0,0.2575,0.01821328
1824,41:29,-24.0,0.27,0.0137863
1825,41:31,-24.0,0.28,0.01413144
1826,41:34,-24.0,0.2875,0.017629680000000002
1827,41:36,-24.0,0.3,0.01447826
1828,41:39,-24.0,0.31,0.01634982
1829,41:41,-24.0,0.3175,0.013618139999999999
1830,41:44,-24.0,0.33,0.01660872
1831,41:47,-24.0,0.34,0.01679344
1832,41:49,-24.0,0.3475,0.0126219
1833,41:52,-24.0,0.36,0.01779134
1834,41:54,-24.0,0.37,0.014137519999999999
1835,41:57,-24.0,0.3775,0.0145579
1836,42:00,-24.0,0.3875,0.01235432
1837,42:02,-24.0,0.4,0.01294814
1838,42:04,-24.0,0.4075,0.01342752
1839,42:07,-24.0,0.4175,0.01895018
1840,42:10,-24.0,0.43,0.0171123
1841,42:12,-24.0,0.4375,0.017016800000000002
1842,42:15,-24.0,0.4475,0.01914678
1843,42:17,-24.0,0.46,0.01826722
1844,42:20,-24.0,0.4675,0.02043736
1845,42:23,-24.0,0.4775,0.0202663
1846,42:26,-24.0,0.49,0.0210772
1847,42:28,-24.0,0.5,0.01938546
1848,42:31,-24.0,0.5075,0.02297154
1849,42:33,-24.0,0.5175,0.02424664
1850,42:36,-24.0,0.5275,0.02559316
1851,42:38,-24.0,0.54,0.02937014
1852,42:41,-24.0,0.55,0.0286379
1853,42:43,-24.0,0.56,0.03528066
1854,42:46,-24.0,0.5675,0.03545334
1855,42:49,-24.0,0.5775,0.036154439999999996
1856,42:52,-24.0,0.5875,0.04110086
1857,42:54,-24.0,0.6,0.0428044
1858,42:56,-24.0,0.61,0.04813362
1859,42:59,-24.0,0.62,0.04372294
1860,43:01,-24.0,0.6275,0.05335506
1861,43:03,-24.0,0.6375,0.05700822
1862,43:06,-24.0,0.6475,0.06213848
1863,43:09,-24.0,0.66,0.06140964
1864,43:12,-24.0,0.67,0.07025564
1865,43:14,-24.0,0.68,0.0725314
1866,43:17,-24.0,0.6875,0.07888202
1867,43:19,-24.0,0.6975,0.07956914
1868,43:22,-24.0,0.7075,0.08289684
1869,43:24,-24.0,0.72,0.08575266
1870,43:26,-24.0,0.73,0.09151088
1871,43:29,-24.0,0.74,0.09072376
1872,43:32,-24.0,0.75,0.0951101
1873,43:34,-24.0,0.7575,0.1002481
1874,43:37,-24.0,0.7675,0.09815984
1875,43:39,-24.0,0.7775,0.09923394
1876,43:41,-24.0,0.79,0.09745508
1877,43:44,-24.0,0.8,0.1028132
1878,43:46,-24.0,0.81,0.10237618
1879,43:48,-24.0,0.8175,0.09897718
1880,43:51,-24.0,0.8275,0.1095524
1881,43:54,-24.0,0.8375,0.107345
1882,43:56,-24.0,0.85,0.1060358
1883,43:59,-24.0,0.86,0.1075536
1884,44:01,-24.0,0.87,0.1061176
1885,44:03,-24.0,0.8775,0.108627
1886,44:06,-24.0,0.8875,0.1073876
1887,44:08,-24.0,0.8975,0.1084374
1888,44:10,-24.0,0.91,0.10699159999999999
